T; 1000; eps ;0.33; delta; 5.0E-5;h2;1.9075106780418025;h3;2.8172907498697506;eps_0;0.34991662598289547;f(eps);-3.5257801123123045E-9;delta;-0.0030761190127050015
T; 1000; eps ;0.33; delta; 1.0E-4;h2;1.9276782471542573;h3;2.857570265592066;eps_0;0.30920133780576287;f(eps);9.067100403825634E-10;delta;-0.0038811974513298583
T; 1000; eps ;0.33; delta; 5.0E-4;h2;1.9204397271602103;h3;2.839978119282427;eps_0;0.3308381186563522;f(eps);3.255161695747688E-10;delta;0.0013733124456281032
T; 1000; eps ;0.33; delta; 0.001;h2;1.9333390587450272;h3;2.866561763833967;eps_0;0.3018867763806135;f(eps);-3.0973608122764063E-9;delta;2.1434430045450575E-4
T; 1000; eps ;0.33; delta; 0.005;h2;1.8722982473598173;h3;2.745857806894657;eps_0;0.41243151861615474;f(eps);2.8577790134320935E-9;delta;-0.0012084519492779793
T; 1000; eps ;0.33; delta; 0.01;h2;1.9162790360686697;h3;2.8285852178945348;eps_0;0.3450877245347947;f(eps);1.870698262962378E-9;delta;0.005543819840351382
T; 1000; eps ;0.33; delta; 0.05;h2;1.9221177762827184;h3;2.842735206175346;eps_0;0.3286546538081019;f(eps);-9.502156284035834E-10;delta;0.0023176958508510774
T; 1000; eps ;0.45; delta; 5.0E-5;h2;1.8337965587401919;h3;2.670857197511946;eps_0;0.4660908215437085;f(eps);-1.475166877540346E-9;delta;-0.0024027513884608263
T; 1000; eps ;0.45; delta; 1.0E-4;h2;1.8362517812340733;h3;2.6746320962691876;eps_0;0.4642755424674601;f(eps);-1.0235637337707715E-9;delta;-0.0015802285089327648
T; 1000; eps ;0.45; delta; 5.0E-4;h2;1.8411370603294546;h3;2.690273252320348;eps_0;0.4491581946451217;f(eps);2.5713720597231315E-9;delta;-0.00638090213394534
T; 1000; eps ;0.45; delta; 0.001;h2;1.8208324893308938;h3;2.6404838419736842;eps_0;0.489295755526051;f(eps);1.6061508789633194E-9;delta;7.81684747474913E-4
T; 1000; eps ;0.45; delta; 0.005;h2;1.8709068757352703;h3;2.7430021498483774;eps_0;0.41473862838484343;f(eps);-1.862964615906293E-9;delta;-0.0011251195343369086
T; 1000; eps ;0.45; delta; 0.01;h2;1.8639951319811594;h3;2.7265299864699672;eps_0;0.42945653092525904;f(eps);-1.5430904332092155E-9;delta;0.001283072756949868
T; 1000; eps ;0.45; delta; 0.05;h2;1.891709466251919;h3;2.7845289426719315;eps_0;0.3806127644408493;f(eps);5.674950509515497E-10;delta;-0.0012609775167390944
T; 10000; eps ;0.33; delta; 5.0E-5;h2;1.913970392311752;h3;2.827576518893477;eps_0;0.34257383713088924;f(eps);-1.964879647875506E-9;delta;5.161244850159222E-4
T; 10000; eps ;0.33; delta; 1.0E-4;h2;1.9214530838869814;h3;2.8427077295108774;eps_0;0.3273578460361808;f(eps);2.552742683903375E-9;delta;3.090724457787262E-4
T; 10000; eps ;0.33; delta; 5.0E-4;h2;1.920465618947961;h3;2.841186454157175;eps_0;0.3284445907954126;f(eps);2.766712470236854E-9;delta;-3.9477591713074346E-4
T; 10000; eps ;0.33; delta; 0.001;h2;1.9317917677761933;h3;2.863454105956106;eps_0;0.3053368101183325;f(eps);-3.078971799741481E-9;delta;2.328979152577513E-4
T; 10000; eps ;0.33; delta; 0.005;h2;1.9253750423526728;h3;2.8508088025732015;eps_0;0.3187117382559925;f(eps);-8.054867328688431E-10;delta;-9.66816669250925E-5
T; 10000; eps ;0.33; delta; 0.01;h2;1.915532999577211;h3;2.83166630779283;eps_0;0.33762841280512507;f(eps);1.318295417274129E-9;delta;-8.767641281814334E-4
T; 10000; eps ;0.33; delta; 0.05;h2;1.9381875224406666;h3;2.8764259979897555;eps_0;0.29050079043544824;f(eps);1.9849195620480486E-9;delta;-1.0161395735287158E-4
T; 10000; eps ;0.45; delta; 5.0E-5;h2;1.8323156001091019;h3;2.6643661097601514;eps_0;0.4729077563043684;f(eps);-1.6161459948094148E-9;delta;1.8905202206087534E-4
T; 10000; eps ;0.45; delta; 1.0E-4;h2;1.8474291304769714;h3;2.694937924043947;eps_0;0.4514835267115384;f(eps);-4.83497408776401E-10;delta;-6.284091017283965E-5
T; 10000; eps ;0.45; delta; 5.0E-4;h2;1.856229532248544;h3;2.712776740121928;eps_0;0.43838728202171623;f(eps);3.721843333526209E-9;delta;-2.670414175619258E-4
T; 10000; eps ;0.45; delta; 0.001;h2;1.840290005193898;h3;2.68047971621184;eps_0;0.46177296391390266;f(eps);-2.668317400367215E-9;delta;7.533953063840125E-5
T; 10000; eps ;0.45; delta; 0.005;h2;1.8502140869849997;h3;2.7003034088581757;eps_0;0.4477897716041653;f(eps);3.553407901257799E-9;delta;1.0018401822378689E-4
T; 10000; eps ;0.45; delta; 0.01;h2;1.8699234880143003;h3;2.740045478730914;eps_0;0.4178248643036932;f(eps);3.672799953058359E-9;delta;-1.8498008225204565E-4
T; 10000; eps ;0.45; delta; 0.05;h2;1.8739518498061356;h3;2.747099988912608;eps_0;0.41308121877349907;f(eps);-4.648018803177223E-9;delta;7.67446476942712E-4
T; 50000; eps ;0.33; delta; 5.0E-5;h2;1.9194776142941132;h3;2.838923669038266;eps_0;0.33102424534745517;f(eps);2.2341234418021827E-9;delta;4.802923438964628E-5
T; 50000; eps ;0.33; delta; 1.0E-4;h2;1.9229810287318283;h3;2.8460131123743198;eps_0;0.3237109131451695;f(eps);-5.36082511715108E-10;delta;-8.139204087733127E-5
T; 50000; eps ;0.33; delta; 5.0E-4;h2;1.9228699481658253;h3;2.8457228400237184;eps_0;0.32408058143444357;f(eps);-1.0845699893735627E-9;delta;2.7126886672098046E-5
T; 50000; eps ;0.33; delta; 0.001;h2;1.9237667028474097;h3;2.8474461516039167;eps_0;0.3223716115113347;f(eps);2.12680906219731E-9;delta;1.4030369770035484E-4
T; 50000; eps ;0.33; delta; 0.005;h2;1.91525559482284;h3;2.830548503839144;eps_0;0.33928167285807426;f(eps);2.7432263682847235E-9;delta;-5.39460214279705E-5
T; 50000; eps ;0.33; delta; 0.01;h2;1.926701332357488;h3;2.8534005538561256;eps_0;0.316043423211202;f(eps);-1.413126116123209E-9;delta;3.5367506157785006E-6
T; 50000; eps ;0.33; delta; 0.05;h2;1.935046156146372;h3;2.8699833892803905;eps_0;0.2980467661019414;f(eps);-2.1551017637122527E-9;delta;2.0603109151983746E-4
T; 50000; eps ;0.45; delta; 5.0E-5;h2;1.8486382331936237;h3;2.6972556530446696;eps_0;0.449900965597853;f(eps);-3.6466254460520986E-9;delta;1.6543537595583403E-5
T; 50000; eps ;0.45; delta; 1.0E-4;h2;1.8451700192145308;h3;2.6903781038166894;eps_0;0.4547473071109504;f(eps);-9.957447089092852E-10;delta;-2.9562210434368033E-5
T; 50000; eps ;0.45; delta; 5.0E-4;h2;1.8496401400499898;h3;2.6991854333014964;eps_0;0.4485714306984096;f(eps);-4.902417694019334E-9;delta;7.587347376816117E-5
T; 50000; eps ;0.45; delta; 0.001;h2;1.8466463053491657;h3;2.693280584111621;eps_0;0.4527273438032716;f(eps);-4.004096221255082E-9;delta;9.430608088068083E-6
T; 50000; eps ;0.45; delta; 0.005;h2;1.851032210210065;h3;2.701969064998506;eps_0;0.4465688553068787;f(eps);-2.496084561265377E-9;delta;7.70218302988495E-5
T; 50000; eps ;0.45; delta; 0.01;h2;1.8533423387679813;h3;2.7067078798906286;eps_0;0.4430485696200281;f(eps);-3.534321779685712E-9;delta;-1.90644021677911E-5
T; 50000; eps ;0.45; delta; 0.05;h2;1.878517821732197;h3;2.7565675230086772;eps_0;0.405264039294049;f(eps);-2.2247216846515983E-9;delta;4.655708491641114E-4
T; 100000; eps ;0.33; delta; 5.0E-5;h2;1.921085797414936;h3;2.8421699889261602;eps_0;0.32770528401620685;f(eps);3.1559755364618525E-9;delta;2.4957245282943348E-6
T; 100000; eps ;0.33; delta; 1.0E-4;h2;1.9193280455962933;h3;2.838647711427358;eps_0;0.33127882112748924;f(eps);-1.3125078801579093E-9;delta;1.273245028150951E-5
T; 100000; eps ;0.33; delta; 5.0E-4;h2;1.9179738455583188;h3;2.8359315121454345;eps_0;0.33400892510823904;f(eps);-2.2435075464066756E-9;delta;2.4166358979517724E-5
T; 100000; eps ;0.33; delta; 0.001;h2;1.9199918303751962;h3;2.839957680932045;eps_0;0.3299750105101615;f(eps);-3.598621400868751E-11;delta;3.979966784295413E-5
T; 100000; eps ;0.33; delta; 0.005;h2;1.9229099286242874;h3;2.845820513466006;eps_0;0.3239616150107233;f(eps);2.2051999670757993E-9;delta;-1.0444649734110403E-6
T; 100000; eps ;0.33; delta; 0.01;h2;1.9232959680507098;h3;2.8465952211226124;eps_0;0.3231589026812463;f(eps);-4.2108216913305796E-10;delta;-5.255595170400021E-6
T; 100000; eps ;0.33; delta; 0.05;h2;1.9353009690578493;h3;2.870419419573557;eps_0;0.2976378148298709;f(eps);3.2637897939835625E-10;delta;3.462190355912021E-4
T; 100000; eps ;0.45; delta; 5.0E-5;h2;1.8458062317035924;h3;2.691635098918916;eps_0;0.4538693663422018;f(eps);1.991469655848732E-9;delta;-1.76529179502491E-5
T; 100000; eps ;0.45; delta; 1.0E-4;h2;1.8471264124318436;h3;2.6942958145416847;eps_0;0.45196671559475365;f(eps);-1.0693535501538065E-9;delta;-3.3833229355658895E-5
T; 100000; eps ;0.45; delta; 5.0E-4;h2;1.8508141042362174;h3;2.701691840100301;eps_0;0.44665414847396323;f(eps);2.6785624274161535E-9;delta;-5.137622964047302E-5
T; 100000; eps ;0.45; delta; 0.001;h2;1.8467626918709739;h3;2.6935255301165535;eps_0;0.45254474833421415;f(eps);2.107805041617894E-9;delta;-1.148795200843601E-7
T; 100000; eps ;0.45; delta; 0.005;h2;1.8530529076337812;h3;2.7060976585810823;eps_0;0.4435153986644;f(eps);-4.5971544349043825E-9;delta;6.686791614480846E-6
