delta;0.01;assimptotic;   3.7368826864331988    ;RealEntropy3_1;     3.7400947207525244    ;Minus ;     0.0032120343193255962;OST;0.2721491046458667
delta;0.02;assimptotic;   3.744557005272898    ;RealEntropy3_1;     3.750618538503429    ;Minus ;     0.0060615332305311576;OST;0.26527099629202733
delta;0.03;assimptotic;   3.7522313241125973    ;RealEntropy3_1;     3.760791580024446    ;Minus ;     0.008560255911848724;OST;0.25856102108143214
delta;0.04;assimptotic;   3.7599056429522966    ;RealEntropy3_1;     3.770625007844812    ;Minus ;     0.010719364892515237;OST;0.2520126438343592
delta;0.05;assimptotic;   3.7675799617919963    ;RealEntropy3_1;     3.780129441429795    ;Minus ;     0.012549479637798733;OST;0.2456197007161645
delta;0.060000000000000005;assimptotic;   3.7752542806316955    ;RealEntropy3_1;     3.7893150042221637    ;Minus ;     0.014060723590468172;OST;0.23937637482214227
delta;0.07;assimptotic;   3.782928599471395    ;RealEntropy3_1;     3.7981913651483774    ;Minus ;     0.015262765676982593;OST;0.2332771736862301
delta;0.08;assimptotic;   3.790602918311094    ;RealEntropy3_1;     3.8067677754103544    ;Minus ;     0.0161648570992603;OST;0.22731690853831174
delta;0.09;assimptotic;   3.7982772371507934    ;RealEntropy3_1;     3.8150531012366837    ;Minus ;     0.01677586408589038;OST;0.221490675152824
delta;0.09999999999999999;assimptotic;   3.8059515559904926    ;RealEntropy3_1;     3.8230558531506533    ;Minus ;     0.01710429716016071;OST;0.21579383614728895
delta;0.10999999999999999;assimptotic;   3.813625874830192    ;RealEntropy3_1;     3.8307842122193163    ;Minus ;     0.017158337389124423;OST;0.2102220046035124
delta;0.11999999999999998;assimptotic;   3.821300193669891    ;RealEntropy3_1;     3.838246053672838    ;Minus ;     0.016945860002946844;OST;0.20477102889674603
delta;0.12999999999999998;assimptotic;   3.8289745125095904    ;RealEntropy3_1;     3.845448968222378    ;Minus ;     0.016474455712787606;OST;0.19943697862928653
delta;0.13999999999999999;assimptotic;   3.83664883134929    ;RealEntropy3_1;     3.8524002813549765    ;Minus ;     0.01575145000568634;OST;0.1942161315749538
delta;0.15;assimptotic;   3.8443231501889894    ;RealEntropy3_1;     3.859107070842859    ;Minus ;     0.014783920653869576;OST;0.1891049615497873
delta;0.16;assimptotic;   3.8519974690286887    ;RealEntropy3_1;     3.8655761826706128    ;Minus ;     0.01357871364192409;OST;0.18410012713226007
delta;0.17;assimptotic;   3.859671787868388    ;RealEntropy3_1;     3.8718142455553535    ;Minus ;     0.012142457686965535;OST;0.1791984611634354
delta;0.18000000000000002;assimptotic;   3.867346106708087    ;RealEntropy3_1;     3.8778276842113018    ;Minus ;     0.010481577503214545;OST;0.174396960963881
delta;0.19000000000000003;assimptotic;   3.8750204255477865    ;RealEntropy3_1;     3.8836227314902034    ;Minus ;     0.008602305942416955;OST;0.16969277920989453
delta;0.20000000000000004;assimptotic;   3.8826947443874857    ;RealEntropy3_1;     3.889205439512111    ;Minus ;     0.006510695124625432;OST;0.16508321541675086
delta;0.21000000000000005;assimptotic;   3.890369063227185    ;RealEntropy3_1;     3.894581689886714    ;Minus ;     0.00421262665952904;OST;0.16056570798132633
delta;0.22000000000000006;assimptotic;   3.8980433820668847    ;RealEntropy3_1;     3.89975720311309    ;Minus ;     0.0017138210462053216;OST;0.15613782674064075
delta;0.23000000000000007;assimptotic;   3.905717700906584    ;RealEntropy3_1;     3.9047375472352814    ;Minus ;     -9.801536713025527E-4;OST;0.15179726600663335
delta;0.24000000000000007;assimptotic;   3.9133920197462833    ;RealEntropy3_1;     3.9095281458220303    ;Minus ;     -0.003863873924252914;OST;0.14754183804090296
delta;0.25000000000000006;assimptotic;   3.9210663385859825    ;RealEntropy3_1;     3.914134285331194    ;Minus ;     -0.006932053254788517;OST;0.14336946693622943
delta;0.26000000000000006;assimptotic;   3.928740657425682    ;RealEntropy3_1;     3.9185611219125924    ;Minus ;     -0.010179535513089366;OST;0.1392781828744869
