L=3
T;10000;eps;0.55; delta;0.1;entropy;0.9974236252276422
T;10000;eps;0.55; delta;0.1;entropy;0.9957034294329992
T;10000;eps;0.55; delta;0.1;entropy;0.9958088410017693
T;10000;eps;0.55; delta;0.1;entropy;0.9965718773373403
T;10000;eps;0.55; delta;0.1;entropy;0.9959081179886086
T;10000;eps;0.55; delta;0.1;entropy;0.99736110568815
T;10000;eps;0.55; delta;0.1;entropy;0.9963547167191459
T;10000;eps;0.55; delta;0.1;entropy;0.9952342747331482
T;10000;eps;0.55; delta;0.1;entropy;0.9975985012652508
T;10000;eps;0.55; delta;0.1;entropy;0.995149485092972
T;10000;eps;0.55; delta;0.1;entropy;0.9955036590694674
T;10000;eps;0.55; delta;0.1;entropy;0.9953976031848812
T;10000;eps;0.55; delta;0.1;entropy;0.996701735498389
T;10000;eps;0.55; delta;0.1;entropy;0.9973673613321199
T;10000;eps;0.55; delta;0.1;entropy;0.9940563380811468
T;10000;eps;0.55; delta;0.1;entropy;0.9943801438046628
