L=4
T;1000;eps;0.3; delta;0.5;entropy;0.9899244120945061
T;5000;eps;0.3; delta;0.5;entropy;0.9934822945623664
T;10000;eps;0.3; delta;0.5;entropy;0.9934486092881152
T;20000;eps;0.3; delta;0.5;entropy;0.9940847917884306
T;50000;eps;0.3; delta;0.5;entropy;0.9942661144160769
T;100000;eps;0.3; delta;0.5;entropy;0.9939405975335879
T;1000;eps;0.3; delta;0.3;entropy;0.9749671334377643
T;5000;eps;0.3; delta;0.3;entropy;0.9797154565757534
T;10000;eps;0.3; delta;0.3;entropy;0.9777542756734272
T;20000;eps;0.3; delta;0.3;entropy;0.9780627618399643
T;50000;eps;0.3; delta;0.3;entropy;0.9780989688886044
T;100000;eps;0.3; delta;0.3;entropy;0.9783411167454963
T;1000;eps;0.3; delta;0.1;entropy;0.9414757213262812
T;5000;eps;0.3; delta;0.1;entropy;0.9377983894022013
T;10000;eps;0.3; delta;0.1;entropy;0.9420649173124522
T;20000;eps;0.3; delta;0.1;entropy;0.9413544268011815
T;50000;eps;0.3; delta;0.1;entropy;0.941603284320391
T;100000;eps;0.3; delta;0.1;entropy;0.9424211007896168
T;1000;eps;0.3; delta;0.0;entropy;0.9124361863654091
T;5000;eps;0.3; delta;0.0;entropy;0.9117187624877209
T;10000;eps;0.3; delta;0.0;entropy;0.9115084371008818
T;20000;eps;0.3; delta;0.0;entropy;0.9103008408505353
T;50000;eps;0.3; delta;0.0;entropy;0.9110484008118581
T;100000;eps;0.3; delta;0.0;entropy;0.9114257973501798
